,Title,Year,Genre,Synopsis,IMDb id
919,Forever Young,1996,Comedy,"Shimi Shimon is a guy in his 30'ths, a dreamer and a small underdog gambler that owes a lot of money to the neighborhood Mafia & main gambler . one day he decides to establish a soccer team for children to find the next rising star like ""Yossi Benayun"" and sell him to a big club, a course that will solve all of his problems.",0135695
920,Esh Tzolevet,1989,"Animation, Family","Mimack City, the city where the naughty, brave Max lives, sophisticated Zoe, Reckless Jimbo and Sunny the Genius.The fifth rib of their gang is their pet -- Elvis, a little Mini-Mik.The story begins on the morning of the most important day in Mikmak City, the annual Mini-Mik day when the new Mini-Mik eggs arrive and everyone waits excitedly for the moment of egg-hatching and adoption. During the festivities they also meet a childhood friend of theirs, Kip, who comes by spaceship from the Mini-Mik planet to accompany the eggs.Kip and his grandmother live on the planet and are responsible for the safety of the eggs, until it's time to hatch.The annual Mini-Mik Day is a holiday for every Mikmak, except for one Mikmak who can't stand the Mini-Mik: Ms. Mikyaweli, the rich and powerful woman in Mikmak City. She's a potion brewer that makes happy day the day Mikmak City is in danger. From this, the gang is caught up in an extraordinary adventure.::Fortnuts",0133739
921,Suns of Babylon,,"Drama, Romance","Love story of a young couple, Amad and Isabella. Amad (25), a Palestinian from Nablus (a city under the control of the Palestinian Authority), and Isabella (25), a Brazilian illegal foreign worker who lives in the city of Tel Aviv, attempt to navigate their lives between the obstacles that face them under the complicated, bleeding reality of life in Israel.",5520394
922,Crazy Camera,1989,"Drama, Romance","Daphne's life is peaceful. She has solid marriage with a successful lawyer, two charming children and a nice local bookshop. Recently her father passed away and left her a good deal of money, but besides that it's the same old routine. This routine is about to abruptly change when Daphne befriends with Ami. Ami's life is much less peaceful. He is a hi-tech manager who just got laid off and he goes under a painful divorce. Their friendship grows into a passionate affair that shadows everything else. Ami gets a business proposal but can't use his money until the divorce will be settled. He's about to decline but Daphne suggests he will take a loan and she will provide her inheritance as a guarantee. But apparently Ami planned this all along. He disappears without returning the loan, knowing she won't file a complaint because that will expose their affair. Daphne is trapped, but determined to get revenge. She seeks help from Merav, her best friend: together they will teach Ami a lesson in business and pleasure.::Amnon Sadeh <webmaster@targumon.co.il>",0164794
923,The Dreamer,1970,Drama,"Two rebellious young women - one fleeing the chaos of secular hedonism for the disciplined comforts of faith; the other desperate to transcend her oppressive religious cross paths unexpectedly in Jerusalem, to startling consequences.",0065663
924,Days of Love,2005,"Action, Drama, Thriller","An American student starts working with his Arab colleague while putting all politics aside. However, is his colleague just a regular Joe? Set around the time of Arab-Israeli Six Day War.",0482025
925,Casablan,1963,Drama,"That feeling of apprehension, of doubt - the sensation of butterflies before taking the plunge. Five women and the objects of their affection face up to their futures in these thoroughly modern tales of lesbian love.",0212046
926,Chaverim,2017,Drama,NA,8310508
927,Goodbye Komarom,,"Drama, Sport","It's wartime 1942, and hapless entrepreneur Yaakov Gendelmayer has an idea for a morale-boosting publicity stunt: bring Jewish former heavyweight boxer Max Baer to Palestine to fight a German boxer, in an effort to recreate Baer's legendary bout against Hitler's darling, Max Schmeling. Sixty years later, Gendelmayer's son comes to Israel to meet old-timers and find out the truth about Max Baer's last right hook.::Anonymous",6116708
928,Gufa BaCholot,1999,Drama,"After years at sea, Aaron returns to the port of Ashdod in the hopes of winning back his family, but he soon realizes that life on land is more complicated than he thought.",0235241
929,Revelation,(VI,Drama,"This is a story of a relationship between three men: Amin, a Palestinian nationalist; Joseph, an Israeli peacenik; and Colonel Shalit, a right-wing Israeli intelligence officer.",7926246
930,The Other Widow,,Drama,NA,3477758
931,All the Time in the World,2011,Drama,NA,5759660
932,Emtza HaSeret,2003,"Comedy, Drama",A mother comes to her son's base to keep him fed,0333400
933,"Beam Me Up, Sasha!",2014,Drama,NA,2556756
934,Pillar of Salt,1979,Drama,"As any mother or father will tell you, when it comes to parenting, there's no right way to do it. Discover the highs and lows of being a queer kid in a straight family and vice-versa in these six stories from around the world.",0151722
935,Ben Zaken,2014,Drama,A film teacher had to teach in Sderot and change the lives of his students.,3835234
936,The Hero's Wife,1963,Drama,"A story about fathers, sons, and consequence in the days before the flood foretold by Noah.",0133740
937,Arim B'Layla,1998,Drama,"Ilan Ben-Natan is a man on his sixties and a well-known professor of astrophysics at the University of Haifa. He is married with Naomi, a 28 years old, attractive book illustrator. Inclined to suspect, he finds out her wife's betrayal and then face his wife's lover, Oded Safra, a painter and a filmmaker, younger than him. During the argument, the scientist kills his rival and takes away the corpse in the boot of his car. With the complicity of his 80 years old mother, Ilan buries the man in a hole just dig in the cemetery. After a series of casualties, the corpse is then found and the commissioner Anton Karam, an old friend of the professor, starts the police investigation. When every signs seems to lead to the discovery of the assassin, an unexpected event will call every element into question again.::AnonymousB",0154161
938,Our Natural Right,2020,Musical,NA,14981404
939,Little Simico's Great Fantasy,2011,Drama,"The Wooden Gun takes place in Tel Aviv in the early 1950s. In a clear-eyed fashion that would have been impossible in a film made by ""outsiders"", the plot details the conflict between native-born Israelis and the newly arrived European refugees. The various fears and prejudices of the adults are passed along to their children, upon whom director Hans Moshenson concentrates. Largely comprised of non professionals, the teen-aged protagonists and antagonists are remarkable in their sincerity and conviction. Filmed in Hebrew, The Wooden Gun is available in an English-subtitled version.::Hal Erickson, All Movie Guide",2072985
940,Agadat Ha'ish Sheshatak,1998,"Comedy, Drama","A man with eight daughters, and no hope of an heir, takes a mistress to console himself. He finally consults a magician who gives him a list of instructions on how to make a son. Soon his wife is pregnant again.",0171468
941,Four Weddings and a Terrorist Attack,,Drama,Mendy is a young man struggling to keep his mind focused on rabbinical school. His teacher tells him to rid himself of desires by visiting a prostitute in Tel Aviv. Mendy falls head over heels in love with a Russian harlot named Sasha.,13644038
942,Not a Word to Morgenstein,1963,"Drama, Romance","Rebecca Abarnabel, a single daughter born into an Orthodox Jewish family, is tired of the lifestyle that her father, Reuven, has forced upon her. She and her mother, Victoria, go on a life-changing journey between worlds.",0133340
