,Title,Year,Genre,Synopsis,IMDb id
834,Ben,1997,Drama,A coming of age tale of the unlikely bond between a kindly British soldier and a spirited Jewish boy set against the backdrop of the birth of the State of Israel.,0143131
835,On the Fringe,1987,Drama,"A Palestinian-Israeli boy named Eyad is sent to a prestigious boarding school in Jerusalem, where he struggles with issues of language, culture, and identity.",0133600
836,Shem,2004,"Drama, War",A beautiful woman who survived a concentration camp goes to Israel in 1948 to track down her Nazi husband who had betrayed her.,0406214
837,The Male Gaze: The Heat of the Night,2019,"Comedy, Drama, Romance",NA,10638354
838,Abulele,2015,"Comedy, Romance","A German girl travels to Israel to help people with disabilities, where she learns a lot about the role of her grandparents in WWII and meets a man who wants to move to Berlin.",4937208
839,Bethlehem,2013,Drama,"The world of Hanna Mendelssohn, an 80 year old widow, disintegrates as the Kibbutz which she helped to found undergoes privatization.",2915160
840,Mivza Hazala,2005,"Comedy, Romance",NA,0834567
841,Morning Trail,2016,Comedy,"The days are wartime in southern Israel. It is the beginning of the Jewish year, according to Jewish religious law, ten days of repentance are the days of asking forgiveness. Nissan an Orthodox Jew, feels that he will not be able to continue his life unless he receives forgiveness from his friend Shaul.",9257662
842,The Investigation Must Go On,2000,"Comedy, Drama","A tragi-comedy centered on the HR manager of Israel's largest industrial bakery, who sets out to save the reputation of his business and prevent the publication of a defamatory article.",0258635
843,Valley Of Strength,2010,Drama,An Orthodox Jewish couple's faith is tested after praying to the Lord for a child on the Succoth holiday.,1699221
844,Outdoors,2017,Drama,"A successful author, Liz, searches for her daughter, Rachel, in the Sinai Desert. There she meets a Bedouin storyteller who relays the unusual love story of a Western tourist and the son of a Bedouin Sheik named Najim. Their relationship is torn apart when the American is exposed to a tribal ritual.",7267674
845,Inertia,2015,Drama,"The film is named after the local football stadium located in the town of Be'er Sheva in southern Israel. Vasermil tells the story of three teenagers who live in the same tough neighborhood, growing up in an unforgiving environment, pinning their hopes on football as a way out. Shlomi lives with his widowed mother, little sister, and step-father and works as a pizza delivery boy. Adiel, of Ethiopian descent, has to look after his young brother and sick mother. Dima, a new immigrant from Russia, has a father who is unemployed and a mother who works as a cleaning lady. The three teens are recruited by the coach of the local football team to take part in the Be'er Sheva open youth championship, held, traditionally on Independence Day at the Vasermil stadium. Learning to work together as a team is the key to success in the tournament and success in the tournament means getting noticed by the scouts of the local football empire - Hapoel Be'er Sheva. In order to win the tournament they will have to play as a team, overcome their differences, get over their sense of inferiority and prejudice.::JFF",5028530
846,White Night,1995,Comedy,A story about two neighbours and their families during a weekend.,0116843
847,42:6 - Ben Gurion,1969,Drama,Twelve year-old Uri reports his teacher Balaban as a suspected spy when he observes him meeting with a young arab man. Only later does he discover that Balaban's interest in the young arab is romantic rather than political.,0149563
848,Sipuray Bate Kafe',2003,"Comedy, Crime, Drama",NA,0386041
849,Joseph the Dreamer,1962,Drama,"Shaul and Rami are best friends, 40 years old. Both are in unhappy marriages, but Rami has found comfort in the arms of a Russian immigrant with whom he's having an affair.",0056125
850,Black Box,1993,Drama,NA,0110287
851,Shalom (Wayfarer's Prayer),1973,"Drama, Music",NA,0152387
852,Nymphs in the Mist,2007,"Drama, Family","A group of children embrace an eccentric old man, and working together, build a ship on a rooftop.",4677512
853,"Irit, Irit",1985,NA,NA,0148340
854,Manpower,2014,NA,NA,3247816
855,Once There Was a Girl,2016,"Drama, War","A month after the end of Yom Kippur war David faced with the absence of his childhood friend, a tank crew member who disappeared during the war.",5594412
856,The Wooden Gun,1979,"Comedy, Drama, Romance",NA,0144585
857,The Journey to Planet Minimik,2013,"Action, Drama",A government-trained killing machine must turn his lethal skills against his top-secret squad's AWOL leader,3308710
858,The Little Traitor,2007,Drama,"In the virtual age, that of the Internet and of social networks, everything is possible, mixing good with evil. Being able to manage the complexity of long-term relationships with the possibilities of the virtual world allows un-limited possibilities for couples who strive to maintain passion and perpetual-al fire. But in every world, even the virtual ones, rules must always be kept. Otherwise, your actions may come back and hit you like a boomerang. And when Boomerang hits you, it hurts, even if it's virtual. Attorney Shachar Tritop, name partner at a leading legal firm, decides to harness the power social networks and create a virtual lover for his wife Yael.::Sofia IFF",0818170
859,A Borrowed Identity,2014,"Drama, Romance","A year after being widowed, Peter, a 60 year old business man, is looking obsessively for a new relationship. He meets Noga who is divorced and has a girl, Nelly (16). Peters' son Rami (18) tries to deal with the loss of his mother through drugs. There is an unsettled score between Rami and his father because of the lack of attention in the past, and because of his parents' bad relationship. The four authentic characters in this director's autobiographical film look for human contact, for warmth, for security, they try changing their lives for the better, to give them new meaning, they try to find love and fulfill their dreams with their new lovers, their parents and children.",2841572
860,Judith,1966,Drama,NA,0060568
861,Temptation,2002,Drama,The conjunction of creativity and death through the confrontation between a film director and the subject of his creation - a gifted piano player who became a criminal.,0392613
862,Hanna's Journey,2013,Comedy,"Amitz Dolniker, an Israeli politician who speaks way to much has a heart attack in the middle of his speech. In the ambulance on the way to the hospital the doctor orders him to ""go someplace quite, rest, and don't make speeches"". His young assistant immediately suggest they go to Switzerland, however Dolniker had taken a vow not to leave Israel unnecessarily, so he comes up with a different idea - going to a remote village where they have never heard of him, so he would not be asked to make any speeches. As they arrive, it turns out that not only the villagers have never heard of Dolniker, but they have also never heard of running water, electricity, phones, and most importantly: TV, Radio, and newspapers... so its only a matter of time before Dolniker or the villagers go bananas....::<rzg@hotmail.com>",2429414
